product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,manufacturing_cost,price_to_cost_ratio,estimated_units_sold,brand,brand_tier,category_complexity,price_segment,seasonal_relevance,is_new_release,value_ratio,price_elasticity,category_median_price,price_to_category_median_ratio,brand_avg_price,price_to_brand_avg_ratio,rating_x_count,discount_to_margin_ratio,premium_complexity,Unnamed: 25,Unnamed: 26
"Boult X Mustang Newly Launched Dyno TWS Earbuds with 60H Playtime, App Support, Dual Pairing, 4 Mics ENC, 45ms Low Latency, 13mm Drivers, Touch Controls, Made in India, IPX5 Ear Buds Wireless (Grey)",Audio,1499.0,4996.67,70,4.1,4924,1424.05,1.05,19938,Boult,0.0,0.7,2.0,0.5,1.0,2.7352,13.9566,774.0,1.9366925064599483,865.6666666666666,1.731613400077012,20188.399999999998,6.66603180649462,0.0,,
"Noise Buds VS104 Truly Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 min=200 min), 13mm Driver,Low Latency, BT v5.2 (Mint Green)",Audio,799.0,3473.91,77,3.9,25108,759.05,1.05,71920,Noise,0.0,0.7,1.0,0.5,0.0,4.8811,55.3784,774.0,1.0322997416020672,1505.060606060606,0.5308756317071698,97921.2,7.332634987144082,0.0,,
"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",Audio,959.0,5047.37,81,3.4,2890,911.05,1.05,7428,Boat,0.0,0.7,1.0,0.5,0.0,3.5454,6.0167,774.0,1.2390180878552972,759.5535714285714,1.2625837545550722,9826.0,7.713551090372346,0.0,,
Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),Audio,299.0,996.67,70,3.9,87989,284.05,1.05,196326,Boult,0.0,0.7,0.0,0.5,0.0,13.0435,137.4282,774.0,0.3863049095607235,865.6666666666666,0.34539853677319987,343157.1,6.66603180649462,0.0,,
"boAt BassHeads 100 C Wired Earphones with Type-C Jack, in-Line Microphone, 10mm Drivers, Signature Sound, Integrated Controls & Multi-OS Compatibility(Grey)",Audio,499.0,1996.0,75,4.1,415277,474.05,1.05,1095538,Boat,0.0,0.7,1.0,0.5,0.0,8.2164,821.6535,774.0,0.6447028423772609,759.5535714285714,0.6569648524744328,1702635.7,7.14217693552995,0.0,,
"Portronics Conch Theta C in Ear Type C Wired Earphones with in Line HD Mic, Powerful Audio, 14.2mm Driver, Unique Earbuds Design, TPE Anti Tangle Wire, in line Controls, Wide Compatibility(White)",Audio,279.0,797.14,65,4.0,829,265.05,1.05,2442,Portronics,0.0,0.7,0.0,0.5,0.0,14.3369,1.5873,774.0,0.36046511627906974,279.0,1.0,3316.0,6.18988667745929,0.0,,
"OnePlus Nord Buds 3 Truly Wireless Bluetooth in Ear Earbuds with Up to 32Db Active Noise Cancellation,10Mins for 11Hours Fast Charging with Up to 43H Music Playback -Harmonic Gray",Audio,1999.0,2815.49,29,4.1,2882,1140.96,1.75,13155,Noise,0.0,0.7,2.0,0.5,0.0,2.051,3.8149,774.0,2.582687338501292,1505.060606060606,1.3281857168743834,11816.199999999999,1.6570481686760756,0.0,,
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Jazz Green)",Audio,1299.0,2278.95,43,4.1,186412,1234.05,1.05,777790,OnePlus,0.0,0.7,2.0,0.5,0.0,3.1563,334.4497,774.0,1.678294573643411,1341.857142857143,0.9680613222612584,764289.2,4.094848109703838,0.0,,
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue)",Audio,159.0,397.5,60,3.5,57110,151.05,1.05,168222,ZEBRONICS,0.0,0.7,0.0,0.5,0.0,22.0126,100.9332,774.0,0.2054263565891473,153.7826086956522,1.03392705682782,199885.0,5.71374154842396,0.0,,
"Xiaomi Wired in-Ear Earphones with Mic, Ultra Deep Bass & Metal Sound Chamber (Black)",Audio,449.0,598.67,25,4.1,106733,420.96,1.07,366773,Xiaomi,0.0,0.7,1.0,0.5,0.0,9.1314,91.6933,774.0,0.5801033591731266,449.0,1.0,437605.3,2.3362302588543127,0.0,,
"Mivi SuperPods Immersio [Flagship Launch], Dolby Audio,True Wireless Earbuds, 3D Soundstage, 60H Playtime, AI ENC, BT v5.4 Earbuds",Audio,2199.0,6467.65,66,4.0,3816,2089.05,1.05,11991,Mivi,0.0,0.7,2.0,0.5,0.0,1.819,7.9141,774.0,2.8410852713178296,2132.3333333333335,1.0312646553071751,15264.0,6.285115703266356,0.0,,
"Mivi DuoPods i7 Earbuds - Step into The 3rd Dimension of Sound with 3D Soundstage, High Fidelity Drivers, Advanced Audio Codec for Lossless Audio, etc.",Audio,999.0,4995.0,80,3.6,1077,949.05,1.05,2901,Mivi,0.0,0.7,1.0,0.5,0.0,3.6036,2.3208,774.0,1.2906976744186047,2132.3333333333335,0.4685008597780209,3877.2000000000003,7.61832206456528,0.0,,
"Ambrane 100W Charger Adapter, 4 Ports - 3 Type C & 1 USB for iPhone, Samsung, Type C Laptops: MacBook, Dell, HP, Fast Charger with PD Technology & GaN Technology for All Devices (Charge 100, Black)",Mobile Accessories,3299.0,8046.34,59,5.0,7,2804.09,1.18,20,Samsung,2.0,0.4,2.0,0.5,0.0,1.5156,0.0118,599.0,5.507512520868113,1063.6,3.101729973674314,35.0,4.99957630709262,0.8,,
"Honeywell Zest Charger GaN 65W, Ultra-Fast Charger with PPS Support, 1xType C PD 3.0 Port & 1x USB A Port, BIS Certified, Compatible with iPhone,MacBook Air,iPad Pro,Pixel,Galaxy,Laptops",Mobile Accessories,2169.0,3615.0,40,3.7,452,1339.43,1.62,1180,Honeywell,0.0,0.4,2.0,0.5,0.0,1.7059,0.472,599.0,3.621035058430718,2169.0,1.0,1672.4,2.4689833960866605,0.0,,
"Portronics Adapto 66 2.4A 12w Dual USB Port 5V/2.4A Wall Charger,Comes with 1M Micro USB Cable, USB Wall Charger Adapter for Smartphone (Black)",Mobile Accessories,199.0,497.5,60,4.0,2517,176.1,1.13,8467,Portronics,0.0,0.4,0.0,0.5,0.0,20.1005,5.0802,599.0,0.332220367278798,422.1111111111111,0.4714398525927876,10068.0,5.309264666843643,0.0,,
"MI Xiaomi 22.5W Fast Charger with USB-C Cable, Quick Charge 3.0 Power Adapter Compatible with Redmi Note Series, Poco, Mi, Any Type C Devices - with Power Delivery (White)",Mobile Accessories,699.0,998.57,30,4.2,37574,377.44,1.85,88677,Xiaomi,0.0,0.4,1.0,0.5,0.0,6.0086,26.6031,599.0,1.1669449081803005,582.3333333333334,1.2003434459072695,157810.80000000002,1.6215339711366952,0.0,,
"Portronics Adapto 12 2.4A 12W Fast Wall Charger for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More(White)",Mobile Accessories,169.0,402.38,58,4.1,10402,160.54999999999998,1.05,33566,Samsung,2.0,0.4,0.0,0.5,0.0,24.2604,19.4683,599.0,0.2821368948247078,1063.6,0.1588943211733734,42648.2,5.523283496809828,0.8,,
"SooPii 60W USB Charging Station with 6 Ports 20W PD for Multiple Devices, 2-in-1 I Watch Holder, 6 Cables Included for Phones, Tablets and Other Electronic Devices",Mobile Accessories,3795.0,8074.47,53,4.4,4221,1713.84,2.21,10765,SooPii,0.0,0.4,2.0,0.5,0.0,1.1594,5.7055,599.0,6.335559265442404,3795.0,1.0,18572.4,2.398081534772182,0.0,,
"Samsung Original 25W Type-C Travel Adaptor Without Cable, White",Mobile Accessories,1118.0,1693.94,34,4.4,4649,860.16,1.3,13057,Samsung,2.0,0.4,2.0,0.5,0.0,3.9356,4.4394,599.0,1.86644407345576,1063.6,1.0511470477623168,20455.600000000002,2.615183447427121,0.8,,
"Apple 20W USB-C Power Adapter (for iPhone, iPad & AirPods)",Mobile Accessories,1549.0,1889.02,18,4.3,3420,760.33,2.04,9801,Apple,2.0,0.4,2.0,0.5,0.0,2.776,1.7642,599.0,2.585976627712854,3382.333333333333,0.4579678722775204,14706.0,0.8823096907014362,0.8,,
"Portronics Adapto 45 22.5 W Mobile Charger Adapter with Dual Port (USB A + PD Type C), Fast Charging, Short Circuit Protection, Wide Compatibility (Black)",Mobile Accessories,399.0,997.5,60,3.9,5043,252.24,1.58,19311,Portronics,0.0,0.4,0.0,0.5,0.0,9.7744,11.5866,599.0,0.666110183639399,422.1111111111111,0.945248749670966,19667.7,3.7972280235428135,0.0,,
"Ambrane 65W Charger Adapter, 3 Ports - 2 Type C & 1 USB for Samsung, Type C Laptops: MacBook, Dell, HP, ASUS, Fast Charger with PD Technology & GaN Technology for All Devices (RAAP G65, Black)",Mobile Accessories,1799.0,3997.78,55,4.2,516,1709.05,1.05,1187,Samsung,2.0,0.4,2.0,0.5,0.0,2.3346,0.6529,599.0,3.003338898163606,1063.6,1.691425347875141,2167.2000000000003,5.2375964193886295,0.8,,
"SUPERVOOC 80W Power Adapter-Ultra Fast Charger for OnePlus with True 80W PD Charging|Compatible with OnePlus 12/12R/11/11R/10/10R,Nord CE3 Lite 5G,Nord2T 5G,Nord CE 2Lite 5G,Nord 5G by AILKIN",Mobile Accessories,599.0,2995.0,80,4.3,1276,569.05,1.05,3387,SUPERVOOC,0.0,0.4,1.0,0.5,0.0,7.1786,2.7096,599.0,1.0,599.0,1.0,5486.8,7.61832206456528,0.0,,
"Dr Vaku® 40W PD Dual Port GaN Charger Type C Adapter for iPhone 16/16 Plus/16 Pro/16 Pro Max, iPhone 15/15 Plus/15 Pro/Max, 14/13/12 Series, Samsung & All Android Devices USB-C Fast Charger- White",Mobile Accessories,1099.0,1998.18,45,4.4,7721,868.0,1.27,29718,Samsung,2.0,0.4,2.0,0.5,0.0,4.0036,13.3731,599.0,1.8347245409015025,1063.6,1.0332831891688603,33972.4,3.5430281080229906,0.8,,
"AILKIN Orginal SUPERVOOC 100W Ultra Fast Charger Adapter Only- True 100W PD Charging, Unleash True Power for OnePlus 12/12R/11/11R/10/10R, Nord CE 3 Lite 5G, Nord 2T 5G, Nord CE 2 Lite 5G, Nord 5G",Mobile Accessories,759.05,1997.5,62,4.5,331,625.72,1.21,675,AILKIN,0.0,0.4,1.0,0.5,0.0,5.9285,0.4185,599.0,1.267195325542571,759.05,1.0,1489.5,5.123543508800926,0.0,,
"boAt WCDV 22.5W Dual Port Charger with 22.5W Power Delivery Support & 18W Quick Charge 3.0, Smart IC Protection, Auto Detection for Samsung, Xiaomi & Android Users with Type C to Type C Cable(White)",Mobile Accessories,525.0,2500.0,79,4.1,19591,498.75,1.05,34528,Samsung,2.0,0.4,1.0,0.5,0.0,7.8095,27.2771,599.0,0.8764607679465777,1063.6,0.4936066190297105,80323.09999999999,7.523093038758214,0.8,,
"Amazon Basics 22.5W USB-A Charger + Type A to Type C PVC Cable | Fast Charging Wall Adapter (White) with 22.5W Cable Included | Compatible with Oppo, Samsung, Redmi and Hauwei Phones",Mobile Accessories,399.0,1900.0,79,3.6,68,379.05,1.05,174,Samsung,2.0,0.4,0.0,0.5,0.0,9.0226,0.1375,599.0,0.666110183639399,1063.6,0.3751410304625799,244.8,7.523093038758214,0.8,,
"Kratos Upto 65W Fast Charger Adapter & USB-A to Type C Cable Combo, Compatible with OnePlus, Realme, Xiaomi, Redmi, Oppo, Vivo & Other Smartphones, Type C Charger Supports Dash, Warp, Vooc,SuperVooc",Mobile Accessories,399.0,492.59,19,3.5,908,231.06,1.73,3349,Xiaomi,0.0,0.4,0.0,0.5,0.0,8.7719,0.6363,599.0,0.666110183639399,582.3333333333334,0.685174585002862,3178.0,1.0982024160453152,0.0,,
"Portronics Adapto 45 22.5W Max Output USB & Type-C Dual Output Super Fast Charger,Wall Adapter Power Delivery 3.0& USB A Fast Charge Adaptor for iPhone,Android & Other Type C Enabled Devices(White)",Mobile Accessories,398.0,995.0,60,3.9,5043,310.47,1.28,13989,Portronics,0.0,0.4,0.0,0.5,0.0,9.799,8.3934,599.0,0.664440734557596,422.1111111111111,0.9428797051855752,19667.7,4.687133817670494,0.0,,
"Ambrane 18W Wall Charger USB Port, Fast Mobile Charger Adapter, Compatible with Iphone11/Xs/Xs Max/Xr/X/8/7/6/Plus,Ipad Android, Headphones, Bluetooth smartwatch, Power Bank (RAAP M10, Black Clear)",Mobile Accessories,249.0,592.86,58,3.8,1196,206.93,1.2,2376,Ambrane,0.0,0.4,0.0,0.5,0.0,15.261,1.3781,599.0,0.4156928213689482,1269.0,0.1962174940898345,4544.8,4.832930589117574,0.0,,
"Ambrane 45W Dual Port GaN Charger, USB & Type C Port with QC & PD Technology Compatible with MacBook & Type-C Laptop Charging, iPhone, iPad, Samsung, Redmi, Mi, Oneplus, Oppo, Vivo (Charge 45, Black)",Mobile Accessories,999.0,2497.5,60,4.2,261,949.05,1.05,592,Samsung,2.0,0.4,1.0,0.5,0.0,4.2042,0.3552,599.0,1.667779632721202,1063.6,0.9392628807822492,1096.2,5.71374154842396,0.8,,
Mi 33W SonicCharge 2.0 USB Charger,Mobile Accessories,999.0,1998.0,50,4.2,37574,942.83,1.06,69584,Generic,0.0,0.4,1.0,0.5,0.0,4.2042,34.792,599.0,1.667779632721202,849.0,1.176678445229682,157810.80000000002,4.716536175832468,0.0,,
Amazon Basics 12W Dual Port Fast Charger | 12W Max Output | Universal Compatibility | Includes 1 m Micro USB Cable | Travel Friendly,Mobile Accessories,219.0,644.12,66,4.0,1438,208.05,1.05,3493,Amazon,0.0,0.4,0.0,0.5,0.0,18.2648,2.3054,599.0,0.3656093489148581,209.0,1.0478468899521531,5752.0,6.285115703266356,0.0,,
"Belkin 140W 4-Port GaN Wall Charger, Multi-Port Charger Block w/USB-C Power Delivery Fast Charge & USB-A Port for Apple MacBook, iPhone 16 Series, iPad Pro, Samsung Galaxy S24, Google Pixel, & More",Mobile Accessories,11499.0,14023.17,18,4.3,3656,4943.83,2.33,17107,Apple,2.0,0.4,2.0,0.5,0.0,0.3739,3.0793,599.0,19.196994991652755,3382.333333333333,3.3997240563713413,15720.8,0.7724990343762069,0.8,,
"D-Link 20W Dual Port Fast Charger Type-C & USB-A for All Mobiles Phones, Tablets, Power Banks, Smart Watches, Earbuds Etc. Bis Certified, Compact Size & Easy to Carry. - White",Mobile Accessories,398.0,1895.24,79,4.0,181,378.1,1.05,333,D-Link,0.0,0.4,0.0,0.5,0.0,10.0503,0.2631,599.0,0.664440734557596,398.0,1.0,724.0,7.523093038758214,0.0,,
"HP H150 Wireless in Ear Earbuds, Compatible with Tablets, Smartphones, Pcs, and Other Devices with Bluetooth,Noise-Reduction,Water Resistant Design,Black,0.036Kg",Audio,695.0,2482.14,72,2.8,178,660.25,1.05,454,HP,1.0,0.7,1.0,0.5,0.0,4.0288,0.3269,774.0,0.8979328165374677,603.75,1.1511387163561078,498.4,6.856489858108752,0.7,,
"Mivi SuperPods Immersio [Flagship Launch], Dolby Audio,True Wireless Earbuds, 3D Soundstage, 60H Playtime, AI ENC, BT v5.4 Earbuds",Audio,2199.0,6467.65,66,4.0,3845,2089.05,1.05,15825,Mivi,0.0,0.7,2.0,0.5,0.0,1.819,10.4445,774.0,2.8410852713178296,2132.3333333333335,1.0312646553071751,15380.0,6.285115703266356,0.0,,
boAt Bassheads 100 in Ear Wired Earphones with Mic(Black),Audio,297.0,990.0,70,4.1,415300,282.15,1.05,1202119,Boat,0.0,0.7,0.0,0.5,0.0,13.8047,841.4833,774.0,0.38372093023255816,759.5535714285714,0.39101916069119547,1702729.9999999998,6.66603180649462,0.0,,
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue) (Green)",Audio,139.0,397.14,65,3.5,57138,132.04999999999998,1.05,165474,ZEBRONICS,0.0,0.7,0.0,0.5,0.0,25.1799,107.5581,774.0,0.17958656330749354,153.7826086956522,0.9038733389878427,199983.0,6.18988667745929,0.0,,
"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust and Water Resistant (Magico Black)",Audio,1299.0,2278.95,43,4.1,186486,1234.05,1.05,777829,Oneplus,0.0,0.7,2.0,0.5,0.0,3.1563,334.4665,774.0,1.678294573643411,1299.0,1.0,764592.6,4.094848109703838,0.0,,
"SYVO S40 Truly Wireless Bluetooth in Ear Earbuds with Upto 24H Case Battery, Noise Cancellation, 4 Mic, 45ms Low Latency, 13mm Drivers, Type-C Fast Charging, Water Resistant, TWS Ear Buds (Black)",Audio,799.0,3995.0,80,5.0,71,759.05,1.05,186,Noise,0.0,0.7,1.0,0.5,0.0,6.2578,0.1488,774.0,1.0322997416020672,1505.060606060606,0.5308756317071698,355.0,7.61832206456528,0.0,,
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Black)",Audio,599.0,1302.17,54,4.1,197853,569.05,1.05,869418,JBL,1.0,0.7,1.0,0.5,0.0,6.8447,469.4857,774.0,0.7739018087855297,789.0,0.7591888466413181,811197.2999999999,5.142367393581564,0.7,,
"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",Audio,799.0,4993.75,84,3.4,2904,759.05,1.05,7721,Boat,0.0,0.7,1.0,0.5,0.0,4.2553,6.4856,774.0,1.0322997416020672,759.5535714285714,1.0519337016574586,9873.6,7.999238167793544,0.0,,
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue) (Black)",Audio,139.0,302.17,54,3.5,57138,113.25,1.23,157091,ZEBRONICS,0.0,0.7,0.0,0.5,0.0,25.1799,84.8291,774.0,0.17958656330749354,153.7826086956522,0.9038733389878427,199983.0,4.389887001056825,0.0,,
boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),Audio,499.0,1313.16,62,4.1,78189,474.05,1.05,403614,Boat,0.0,0.7,1.0,0.5,0.0,8.2164,250.2407,774.0,0.6447028423772609,759.5535714285714,0.6569648524744328,320574.89999999997,5.904199600038092,0.0,,
"Ambrane Wired in Ear Earphones with in-line Mic for Clear Calling, 14mm Dynamic Drivers for BoostedBass, 3.5mm Jack, Multi-Functional Controller (Stringz 38 Lite, Green)",Audio,179.0,447.5,60,3.8,4918,170.04999999999998,1.05,15832,Ambrane,0.0,0.7,0.0,0.5,0.0,21.2291,9.4992,774.0,0.23126614987080105,179.0,1.0,18688.399999999998,5.71374154842396,0.0,,
"Boult Audio UFO Truly Wireless in Ear Earbuds with 48H Playtime, Built-in App Support, 45ms Low Latency Gaming, 4 Mics ENC, Breathing LEDs, 13mm Bass Drivers Ear Buds TWS, Made in India (Black Gloss)",Audio,1299.0,3510.81,63,4.0,4698,1234.05,1.05,15852,Boult,0.0,0.7,2.0,0.5,0.0,3.0793,9.9868,774.0,1.678294573643411,865.6666666666666,1.5005775895263767,18792.0,5.999428625845158,0.0,,
"Noise Buds N1 in-Ear Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency(up to 40 ms), Instacharge(10 min=120 min), BT v5.3(Ice Blue)",Audio,1199.0,3526.47,66,4.1,9196,1139.05,1.05,21677,Noise,0.0,0.7,2.0,0.5,0.0,3.4195,14.3068,774.0,1.549095607235142,1505.060606060606,0.796645660096241,37703.6,6.285115703266356,0.0,,
"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",Audio,399.0,448.31,11,4.2,37990,293.26,1.36,120203,Samsung,2.0,0.7,0.0,0.5,0.0,10.5263,13.2223,774.0,0.5155038759689923,399.0,1.0,159558.0,0.8087640614660686,1.4,,
"boAt BassHeads 100 C Wired Earphones with Type-C Jack, in-Line Microphone, 10mm Drivers, Signature Sound, Integrated Controls & Multi-OS Compatibility(Grey)",Audio,499.0,1996.0,75,4.1,415300,474.05,1.05,1126239,Boat,0.0,0.7,1.0,0.5,0.0,8.2164,844.6793,774.0,0.6447028423772609,759.5535714285714,0.6569648524744328,1702729.9999999998,7.14217693552995,0.0,,
Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),Audio,299.0,996.67,70,3.9,87997,284.05,1.05,238001,Boult,0.0,0.7,0.0,0.5,0.0,13.0435,166.6007,774.0,0.3863049095607235,865.6666666666666,0.34539853677319987,343188.3,6.66603180649462,0.0,,
Apple EarPods with Lightning Connector,Audio,1599.0,1998.75,20,4.1,2300,1238.97,1.29,8905,Apple,2.0,0.7,2.0,0.5,0.0,2.5641,1.781,774.0,2.065891472868217,1599.0,1.0,9430.0,1.550267421130145,1.4,,
"Portronics Conch Theta C in Ear Type C Wired Earphones with in Line HD Mic, Powerful Audio, 14.2mm Driver, Unique Earbuds Design, TPE Anti Tangle Wire, in line Controls, Wide Compatibility(White)",Audio,279.0,797.14,65,4.0,833,265.05,1.05,2434,Portronics,0.0,0.7,0.0,0.5,0.0,14.3369,1.5821,774.0,0.36046511627906974,279.0,1.0,3332.0,6.18988667745929,0.0,,
"boAt Rockerz 255 Pro+, 60HRS Battery, Fast Charge, IPX7, Dual Pairing, Low Latency, Magnetic Earbuds, Bluetooth Neckband, Wireless with Mic Earphones (Active Black)",Audio,999.0,3996.0,75,4.0,210233,949.05,1.05,425618,Boat,0.0,0.7,2.0,0.5,0.0,4.004,319.2135,774.0,1.2906976744186047,759.5535714285714,1.3152462677794756,840932.0,7.14217693552995,0.0,,
"OnePlus Nord Buds 3 Truly Wireless Bluetooth in Ear Earbuds with Up to 32Db Active Noise Cancellation,10Mins for 11Hours Fast Charging with Up to 43H Music Playback -Harmonic Gray",Audio,1999.0,2815.49,29,4.1,2893,891.47,2.24,10713,Noise,0.0,0.7,2.0,0.5,0.0,2.051,3.1068,774.0,2.582687338501292,1505.060606060606,1.3281857168743834,11861.3,1.2945850631668228,0.0,,
"boAt Rockerz 255 Z Plus, AI-ENx Tech, Spatial Audio, 50HRS Battery, Low Latency Mode, Fast Charge, App Support, IPX4, GFPS, BT v5.3, Bluetooth Neckband, Wireless with Mic Earphones (Classic Black)",Audio,999.0,4540.91,78,4.0,210233,949.05,1.05,959243,Boat,0.0,0.7,2.0,0.5,0.0,4.004,748.2095,774.0,1.2906976744186047,759.5535714285714,1.3152462677794756,840932.0,7.427864012951148,0.0,,
"pTron Tangent Duo In Ear Wireless Headphones with Mic, 13mm Driver, Bluetooth V5.2, Dual Device Pairing, Fast Charging Type-C Wireless Neckband, Voice Assistant & IPX4 Water Resistant(Black/Cool Grey)",Audio,399.0,1900.0,79,3.6,16203,379.05,1.05,33858,Generic,0.0,0.7,0.0,0.5,0.0,9.0226,26.7478,774.0,0.5155038759689923,665.6666666666666,0.599399098647972,58330.8,7.523093038758214,0.0,,
HBIT True Wireless Gaming In Ear Earbuds with Mic 40ms Latency Gaming Mode Noise Cancelling Earbuds ASAP Charge IWP ENC 200Hrs Standby IPX4 Sweat Resistance Voice Asst Sensor Control TWS BT V5.3,Audio,499.0,4990.0,90,4.0,36,474.05,1.05,74,Noise,0.0,0.7,1.0,0.5,0.0,8.016,0.0666,774.0,0.6447028423772609,1505.060606060606,0.33154811041536636,144.0,8.57061232263594,0.0,,
"HP H150 Wireless in Ear Earbuds, Compatible with Tablets, Smartphones, Pcs, and Other Devices with Bluetooth,Noise-Reduction,Water Resistant Design,Black,0.036Kg",Audio,695.0,2482.14,72,2.8,178,660.25,1.05,540,HP,1.0,0.7,1.0,0.5,0.0,4.0288,0.3888,774.0,0.8979328165374677,603.75,1.1511387163561078,498.4,6.856489858108752,0.7,,
"Mivi SuperPods Immersio [Flagship Launch], Dolby Audio,True Wireless Earbuds, 3D Soundstage, 60H Playtime, AI ENC, BT v5.4 Earbuds",Audio,2199.0,6467.65,66,4.0,3845,2089.05,1.05,11382,Mivi,0.0,0.7,2.0,0.5,0.0,1.819,7.5121,774.0,2.8410852713178296,2132.3333333333335,1.0312646553071751,15380.0,6.285115703266356,0.0,,
boAt Bassheads 100 in Ear Wired Earphones with Mic(Black),Audio,297.0,990.0,70,4.1,415300,282.15,1.05,1531787,Boat,0.0,0.7,0.0,0.5,0.0,13.8047,1072.2509,774.0,0.38372093023255816,759.5535714285714,0.39101916069119547,1702729.9999999998,6.66603180649462,0.0,,
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue) (Green)",Audio,139.0,397.14,65,3.5,57138,132.04999999999998,1.05,186362,ZEBRONICS,0.0,0.7,0.0,0.5,0.0,25.1799,121.1353,774.0,0.17958656330749354,153.7826086956522,0.9038733389878427,199983.0,6.18988667745929,0.0,,
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Black)",Audio,599.0,1302.17,54,4.1,197853,569.05,1.05,687824,JBL,1.0,0.7,1.0,0.5,0.0,6.8447,371.425,774.0,0.7739018087855297,789.0,0.7591888466413181,811197.2999999999,5.142367393581564,0.7,,
"SYVO S40 Truly Wireless Bluetooth in Ear Earbuds with Upto 24H Case Battery, Noise Cancellation, 4 Mic, 45ms Low Latency, 13mm Drivers, Type-C Fast Charging, Water Resistant, TWS Ear Buds (Black)",Audio,799.0,3995.0,80,5.0,71,759.05,1.05,152,Noise,0.0,0.7,1.0,0.5,0.0,6.2578,0.1216,774.0,1.0322997416020672,1505.060606060606,0.5308756317071698,355.0,7.61832206456528,0.0,,
"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust and Water Resistant (Magico Black)",Audio,1299.0,2278.95,43,4.1,186486,1164.0,1.12,838902,Oneplus,0.0,0.7,2.0,0.5,0.0,3.1563,360.7279,774.0,1.678294573643411,1299.0,1.0,764592.6,3.8389429515221853,0.0,,
